participantID,responseID,prompt,slang,meaning,exampleUsage,whenWhereUsed,additionalNotes
A1299,R_1jE3QBR5EACJ0kR,Arrogant,Got tickets on himself,,That guy has got tickets on himself,,
A1300,R_27I1VRkkNf95dix,Arrogant,stuck-up prick,,,,
A1302,R_2wayh9qnfRX9tWP,Arrogant,He / She has got tickets on them self.,,Eddie McGuire has tickets on himself,1950s in general conversation,
A1304,R_23aGuQrjfnnUp70,Arrogant,smartarse,,,,
A1305,R_2CP3yLduPvUiZwT,Arrogant,pretentious wanker,,Look at that pretentious wanker in his Porsche.,no idea,"Probably an import, somewhat Monty Python."
A1306,R_2qdY9dCc5cxaADF,Arrogant,Cocky,,,,
A1310,R_2wjHouMvZpLAsBn,Arrogant,Up him/herself,,That James is pretty up himself,,
A1311,R_3q861vdjUgMoUAx,Arrogant,Smart arse. Up themselves/himself/herself,,He's so far up himself he can barely walk.,Universally heard from the time i started school,
A1312,R_3j7Z1lU9SfBlsf2,Arrogant,That bloke's a real show pony,,When a chap thinks he much better than he really is,Especially where blokes have over inflated senses of their own importance,
A1315,R_1gzRTfEbQp7Z3pA,Arrogant,Stuck up / up themselves,,That customer was up themself,Since I was a kid,No
A1316,R_w6jTEtzFIRWYqGZ,Arrogant,Up himself,,"He's up himself, used for anyone conceited or full of himself is another phrase.","Frequently, often in conversation about anyone disagreeable",
A1318,R_e4zjrUCdpfPndkd,Arrogant,wanker,,,,
A1319,R_yPj3UMgfi362ghz,Arrogant,Turkey,,,,
A1320,R_xa8vo7GD2Vqvpzb,Arrogant,Up themselves,,He's up himself,Everywhere,
A1321,R_1HbNjbQUvSQ6WbW,Arrogant,Up themselves,,"That guy, yeah nah, he's a stunner but he's totally up himself",All over Aus,Probs not Aussie?
A1322,R_11dU3NKTKvCiw9B,Arrogant,Smart arse,,,,
A1323,R_3nVqGDPpTCm4j3e,Arrogant,Thinks his shit doesn't stink,,"He's so arrogant, he thinks his shit doesn't stink",,
A1324,R_3L1EzvWbhMf3LSh,Arrogant,He's an arrogant arsehole,,,,
A1325,R_OJwiDU0R6GpOOAN,Arrogant,Got tickets on himself,,"He's got such a big head, he's got tickets on himself",When someone (usually mistakenly) thinks they are the bomb and make no attempt to pull their head in,
A1328,R_1eIuHvlJYRRVBLQ,Arrogant,Actually it's more of a swear word. I'll say it with rhyming slang: a rust and canker.,,What a wanker,Throughout the years and by most people,
A1329,R_1ouIGLAXPiIGCSz,Arrogant,Smug bastard,,That secretary is a real smug bastard,Six months ago Sydney,
A1330,R_x655PrGmmqEbdV7,Arrogant,"Wanker, or arsehole",,What a wanker. What an arsehole.,,
A1332,R_u9dTypknxPFir6N,Arrogant,wanker,,,,arrogant and an idiot
A1335,R_215pgO826KFhsLO,Arrogant,Uppity/full of his/herself/not always wrong/arrogant spelt arsehole/ hero in his/her own mind,,That bludger is an uppity bathplug,Whenever Morrison Hunt Fletcher & co demonstrate their wisdom,can be associated with the 'invasion' of this country…if you weren't a 'convict' you were probably'up yourself'
A1337,R_3oZr9BMlxHK3L74,Arrogant,Cockhead or dickhead,,As above.,Everyday life everywhere,
A1339,R_2qpXK3SXf9G64uh,Arrogant,Up himself,,The judge was so up himself,,
A1340,R_3P4QeoYlsZ03Bwr,Arrogant,skite,,,,
A1341,R_2Et7m8fIm8W8WNC,Arrogant,Prick,,,,
A1342,R_3p3GCS48xvbFtWF,Arrogant,Bush pig,,Have you seen that new girl. She's a real bush pig.,When I was younger it was used. Still hear it occasionally,
A1343,R_2wQyeBu3gr6FMyb,Arrogant,Up themselves,,Well they're a bit up themselves aren't they?,"Mainly amongst teenagers, or observing someone climbing social ladders",
A1344,R_2ci8tFwCMBQMlFn,Arrogant,Got their head up their arse,,Peter Dutton's got his head up his arse! Thinks hes so good!,Frequently and everywhere.,Not to be confused with head up their/her/his arse which means sucking up to someone.
A1345,R_1gnYbfQEzI5NraB,Arrogant,Nob,,What a nob,I use it,
A1346,R_1eLXVTOugUzmYnc,Arrogant,Cocky,,,,
A1347,R_2aWQsJarhAjAcbK,Arrogant,Up himself,,He is up himself,Everywhere,
A1348,R_1JRf2THFfZZ1m7o,Arrogant,Up themselves,,,,
A1350,R_3J8mpuED9lR48ps,Arrogant,up themselves,,He's up himself,most of life,
A1351,R_qIsUNmf88KlgGjv,Arrogant,up themselves,,"Since he got his promotion, he's a bit up himself.",Sydney,
A1353,R_2Xn7i16QSKrfU1x,Arrogant,smartarse,,smartarse songwriters,skyhooks,
A1354,R_2dQpYveeUDa9wEA,Arrogant,Posh cunt,,Malcolm Turnbull is a posh cunt,By work colleagues in general conversation,
A1355,R_4UfGzpNGWHTLlVT,Arrogant,up themself,,She is so far up herself she wont even speak to you.,Socially and in the workplace++,
A1357,R_018Q3vJ3MKKAURX,Arrogant,Thinks he/she is a cut above everybody else.,,Don't like that new bank manager- thinks he is a cut above everybody here!,My dad said it about anyone that he thought was arrogant.,
A1358,R_r0cMhPBsQHEDhSN,Arrogant,Wanker,,He's a fucking wanker,"With some aggression, often when spited or put in your place by someone in a better station in life","Very common, especially in maybe uneducated, immature people who don't seem to grow up. Part of the Aussie chip on the shoulder when dealing with authority"
A1359,R_1F2i5o0PZBLbX2E,Arrogant,Lord Muck,,That know-it-all seemed to think he was Lord Muck.,My parents used it.,Not sure it is of Australian origin.
A1360,R_1CkdJhcLrcKyjMm,Arrogant,She's got tickets on herself.,,As above.,Here and there.,It seems to be less widely used than back in the 80's/90's with he/she's up themselves more common.
A1361,R_3ph8ASN4jHvbyyN,Arrogant,cocky,,he acts so cocky,,
A1362,R_1rOcrGhT0rQ5Sau,Arrogant,An arrogant prick or up himself.,,"What an arrogant prick. He is so up himself, always knows everything. Always telling us what to do.",Probably more in the workplace,
A1363,R_2s1oyVTn2UXoaOZ,Arrogant,Arsehole. Up himself (or herself). A shithead,,That shithead arshole is so far up himself he'd have trouble breathing.,Behind the sales counter when the customer leaves,There's a lot of them
A1365,R_3RkEWWrlzW9UtfE,Arrogant,up himself,,she's up herself,frequently in conversation,
A1367,R_6tbAeVj3LiRZ1ct,Arrogant,up themselves,,They are up themselves,In the 60s 70s and 80s in Melbourne,
A1368,R_sBj8mXEJLvuSWJj,Arrogant,stuck up,,what a snooty bitch,since my teens meeting or seeing snooty people,
A1369,R_3NPurISmwxgvepy,Arrogant,"prick, dickhead",,you're a prick,in traffic,
A1372,R_0v1IzqTyPDwf8c1,Arrogant,stuck up,,Stuck up bitch/bastard,,
A1374,R_1LoFG3NnOWfmqKD,Arrogant,Full of themselves,,,,
A1376,R_2X0YlwoPlRbQ9s2,Arrogant,Up himself,,,,
A1377,R_3nHI6rNdf9OYC6C,Arrogant,arsehole,,What an arsehole,Everywhere,
A1378,R_WCBh3jHpuyN1UQN,Arrogant,Up themselves,,Matt is so up himself,Tv; work; school: friends family events,
A1379,R_1l4ceb4JvxDaKyb,Arrogant,King shit of turd island,,He thinks he's king shit of turd island,,
A1381,R_3NyXhqyWaCwi6bQ,Arrogant,smart arse,,he / she is a....,,
A1382,R_2uvzpuqoxPQKXDo,Arrogant,Up himself,,The way she behaves she is so up herself,Gossipy conversations,
A1383,R_3Ic7WJf5jahdWGE,Arrogant,Cock or cockhead!,,What a cock! He is a cockhead!,"In friendship groups, mostly used by males for other males.",Similar to dickhead who is someone stupid but cockhead has more reference to someone who is arrogant or a smart ass but also stupid!
A1384,R_PuKdw0rNU0QQubL,Arrogant,Up yourself/themselves,,Mindy things she's so much better than us - she's totally up herself.,"Often has gendered connotations (more typically applied to women who are clever or accomplished). Usually used when talking about someone, not directly to them - if direct, would be an insult. Often if someone is doing well for themselves, this is used to bring them down a peg in the eyes of others.",
A1386,R_2VPDYQtOErrR1Lx,Arrogant,His head's up his arse,,His head is so far up his arse he can't see anything but his own shit,All the time,
A1387,R_8xqFzL5ZbiFi7T3,Arrogant,Up himself,,The boss is so far up his own arse he has disappeared,Every workplace I have ever been in,No
A1390,R_10PDZw9hYY2kQ4g,Arrogant,Up him or herself,,He's just up himself,Often,No
A1391,R_1q57FMcvP47PMow,Arrogant,stuck up,,he was a stuck up private school brat,as a teenager,
A1392,R_07Zqth8MCUbqIP7,Arrogant,got tickets on themselves,,They've got tickets on themselves.,It was used a lot when I was younger.,I think it is still used and understood.
A1393,R_3m1AZxEZa4jlZuN,Arrogant,Up-himself / herself,,He's so fair up-himself.,High school critique of peers,As many Australian slang phrases it has sexual undertones
A1394,R_3Gy70byeyUEQl67,Arrogant,up yourself,,,,
A1395,R_1DpXGbAeXNxmyK7,Arrogant,pissant,,hes a pissant,,
A1397,R_2xKVskc3QEBSjDM,Arrogant,Entitled,,Some entilted prick just pulled out in front of me,When driving,
A1399,R_2AY9HIR1NdrgIFU,Arrogant,a person who has tickets on themselves,,Ex-president Trump sure had tickets on himself.,"Not in American politics, lol. Books, internet",
A1400,R_ze8IcxMMcQ9wWHf,Arrogant,Too big for your boots,,Don't say that you are just too big for your boots,"Reprimanding children, as a put down for adults",My aunt loved it
A1401,R_UbdZscgnmCFEtCV,Arrogant,Smart arse,,Smart arse,,
A1402,R_um5NOtGlW05nFdf,Arrogant,"""Cocky"" or ""up themselves""",,You're being a bit cocky. He's really up himself.,Describing someone who is snobby or full of their own importance.,
A1403,R_1MPQymPp7bXtDj6,Arrogant,Up himself,,He's so far up himself he can't see daylight.,"Recently, friends",
A1404,R_31HsKHKn1UFnOew,Arrogant,Got tickets on himself,,That bloke had tickets on himself,Common use in my youth,
A1405,R_sYz512KVF2V4W6B,Arrogant,Up him/her self.,,He told everyone all the good he's done. He's SO up himself.,general parlance,no
A1406,R_SN3ibcoHAYxAgWR,Arrogant,up,,someone is so arrogant they are up themself,in casual conversation,
A1407,R_1ineKeypYyeyZX2,Arrogant,wanker,,he's such a wanker,Regularly in workplace,
A1408,R_AGxkJ1W2JQqwdwt,Arrogant,Up themselves,,He's right up himself,In context of someone being obnoxious or know it all or vain,
A1410,R_2Y52KV9EpegfC3n,Arrogant,Stuck up or up himself,,Men's they are too big for their britches,All the time,No
A1411,R_1otdVqOSmIwywog,Arrogant,Got tickets on him/herself,,She's got tickets on herself,"In community, peer group, social group and on TV/radio",
A1412,R_e9ZjRl45K6grgfD,Arrogant,stick up their arse,,They have a stick up their arse.,,
A1413,R_2tLHiRDxi9GEpl1,Arrogant,Full of themselves,,Boss is so full of himself,Growing up in country Victoria,
A1415,R_3iOqZIQlLS0bjcK,Arrogant,"head up their arse, arrogant shit, stuck-up, pretentious prick,",,Kevin Rudd is a pretentious prick,"matters of business and politics, less so in personal circles (selection weeds out the arrogant)",Australians hate arrogance more than most other personal traits
A1416,R_1eqKAvImGBwWbFl,Arrogant,"Up themselves,",,Christ he's up himself,Regular common conversation,
A1417,R_2Ubi2rUD9WJGT1K,Arrogant,tall poppy,,The head of the Australia Council is a tall poppy,"in print, in conversation",
A1421,R_3fPh5gwPHzhzvZ4,Arrogant,Someone who is up themselves,,,,
A1423,R_2tg2stw3j5cHfq2,Arrogant,Tosser,,"Nah I don't like Liam, he's a tosser",,
A1424,R_3e9QAN21E45sH6Y,Arrogant,up themselves,,He is so up himself,Hear it all the time,
A1425,R_rjZkLRsO6XRh1ex,Arrogant,Up themselves,,"I can't believe what they just said, they're really up themselves",Not recently,
A1426,R_1FDlW5W2PBODZo0,Arrogant,cockhead,,What a cockhead! He just stole my parking spot!,Often and for decades.,
A1427,R_3sh38gYlMfBZLqm,Arrogant,Cocky,,Well he is a cocky prick,Group of males,
A1428,R_1Lu06Fa2IO5tIhf,Arrogant,Squatocracy,,"Well.. they're a member of the squatocracy, what else did you expect",By the political classes,Not necessarily common but specific to our land culture
A1429,R_3nuzCE03w7Cc6ia,Arrogant,got tickets on him/herself,,The new Dean has got tickets on herself,,
A1430,R_2zIpRYKEDZjzyK0,Arrogant,Up themselves,,My boss is really up herself/himself,Often in general conversation about someone,
A1432,R_3HjGkjZC08nSdTi,Arrogant,Up him/her self,,Typical she's so up herself,When talking with others about a person who appears to think they are better than them.,
A1433,R_2X598x8UEiLis2q,Arrogant,Up himself,,Scomo is up himself.,Victoria,
A1434,R_3qgNFx4GfGYQ8gr,Arrogant,Up himself,,He is up himself,All the time,
A1435,R_2fcqjVTYywt0Gel,Arrogant,Toff,,That waiter is a bit of a toff.,Used sparingly but common enough,short for toffy nosed.
A1437,R_1ONtfKHClfrnl2f,Arrogant,smartarse,,He's a real smartarse,"in a pub, on a worksite",
A1438,R_6upEScBmh0VDDhv,Arrogant,Stick up their arse,,He's got a stick up his arse,,
A1439,R_1OCSkhSEPqzxJq3,Arrogant,up himself,,,,
A1440,R_sHw0zY3R9j21i6Z,Arrogant,Cockhead,,What a Cockhead!,Husband and friends,It is mildly offensive
A1442,R_3PtsXcjSsjKk6lN,Arrogant,tall poppy,,He's a tall poppy and needs to be taken down a few pegs.,"In the media, not recently though.",
A1443,R_yt4eEqUJQis316h,Arrogant,Thinks his shit doesn't smell,,Bloody stick up bastard thinks his shit doesn't smell!,Recently,"Alternatives include ""He's got flamin' tickets on himself!"""
A1444,R_5vEcENLTIdymmZ3,Arrogant,Cocky,,That guy is really cocky,When talking about someone who is being arrogant,no
A1445,R_302Kypy9w3xtSr9,Arrogant,Prick,,He is a real prick!,,
A1446,R_1CsykeSBFtA3rge,Arrogant,His head's so far up his own arse he's seeing double,,,,
A1447,R_2YJslEL4mefIX6Z,Arrogant,proper arse,,Morrison is a proper arse,everywhere within my peer group,all the LNP are proper arses
A1448,R_2taiX582H6QOBTS,Arrogant,Ponce (noun) pouncing (present participle),,He ponces about like he owns the place!,My generation uses and understands it instantly.,Tends to be used to describe males.
A1449,R_2SDheQaNMcB05vf,Arrogant,"prick, nob",,pretty self explanatory,around the traps,
A1450,R_OHzssJtw0DHA52N,Arrogant,Full of himself,,My boss is full of himself,At work. All the time.,
A1452,R_82CqFj0D79dtKI9,Arrogant,pompus,,He's acting so pompus.,growing up,no
A1453,R_3qO0XTCE9jHHnr0,Arrogant,Prat,,Prat!,General conversation,
A1455,R_3OdeiaVnVFoWJrk,Arrogant,Up themselves.,,That man is up himself.,I sometimes use the expression.,I also commonly hear it used by friends and family.
A1457,R_1q52sPrviVKaiSV,Arrogant,Up themselves,,Those bloody private school boys were always up themselves says the boy from the local Tech College.,My school daze!,
A1458,R_3st4xbF29sfQ8sK,Arrogant,prick,,a right prick,,not uniquely Australian
A1459,R_vZ8Ce49Su2mcYhz,Arrogant,Up him/her self,,He/She thinks they know it all. He/She's up him/herself,At work,
A1460,R_27HF0N3OFyAzoah,Arrogant,Up themselves,,He's up himself,When talking about a person who thinks they're better than everyone else,No
A1461,R_24ixL6Ek4WjlU2f,Arrogant,up yourself,,you're a bit up yourself aren't you?,"school bullying, tv, behind people's backs",I don't hear it much from coworkers who have degrees
A1463,R_86bEmGIq7Q5Gcgx,Arrogant,I know a two; tall poppy. Up themselves.,,He's got tall poppy syndrome. She's so up herself.,"Tall poppy: don't really hear it used, but I feel like everyone knows about it. Maybe an older person thing? You would hear ""you're so up yourself"" everywhere when I was at school, especially used by girls aged 12-18 5-10 years ago. Don't really hear it that much anymore.",
A1464,R_1jpS3qqQSos4ySg,Arrogant,pushy bastard,,He came across as a pushy bastard,common use,
A1465,R_1eJlFiSdBK3HjnC,Arrogant,Calls his own name during sex.,,He loves himself so much I bet he calls his own name during sex.,Around,No
A1469,R_wSQJTGiCSSEdUMp,Arrogant,Asshole,,When someone being arrogant and rude towards a person or group.,,
A1470,R_2TH3m2g5GIzfo5m,Arrogant,smart arse,,Im sick of his smart arse comments,70s to current times used in socialsituations,n
A1471,R_3EYiXfxCFa5qDS7,Arrogant,bit up themselves,,That person is a bit up themselves don't you think?,,Not actually sure if it's Aust slang?
A1474,R_3kG0WZRlOxddPtt,Arrogant,"""tickets on themself""",,,,
A1481,R_1PbAVFkQDcWq90s,Arrogant,Up himself/herself/yourself,,He's up himself.,Day to day life.,
A1482,R_1lnjtGZnYGrJXXC,Arrogant,Up himself,,He's up himself,,
A1484,R_3HNU8NdSUV3ocMv,Arrogant,Prick,,What a prick.,"Widely used by men and women, usually to describe a man.",It sticks out like dogs balls.
A1485,R_2dDXYlgt9Y68B3S,Arrogant,Up themselves,,He's so far up himself he wouldn't know shit from clay.,"Parties, political discussions, business meetings, quiet whinges…","It's imbedded in our day to day (nyuk nyuk, ok I'll put $1 in the jar)"
A1486,R_3nfk9ubco2JslZX,Arrogant,up him/herself,,yhat person is so up himself.,1950s high school,was used by state school kids about those at private schools
A1488,R_3P4UMJFPBv6vLVP,Arrogant,Jumped up Johnnie.,,He's a jumped up johnnie (or just 'He's jumped up).,In the NT. Probably the last 30-odd years.,No.
A1489,R_1diZ011bCxgbFKp,Arrogant,Prick,,The pricks are on the inside (joke),Perth 1970s,
A1490,R_2wRytkjEhx8Wj6P,Arrogant,up himself,,he's so up himself,around,
A1491,R_2UVMOrXf7PcDUKK,Arrogant,up themselves,,She's really up herself,Workplace,
A1492,R_afqJdjerqMVhmNP,Arrogant,Stuck up,,That asshole is so stuck up,Literally everywhere because so many people are stuck up,
A1495,R_VVwafSkynFWHcOZ,Arrogant,dickhead,,he's a dickhead,everyday,
A1497,R_2aODfCGecCCYCdc,Arrogant,arsehole or prick,,he's an arsehole,growing up,
A1500,R_3CZBWhkkddEvvqu,Arrogant,Up yourself,,Many politicians could be described as up themselves,General conversation,
A1501,R_8bQMhJ5JIrhmBCF,Arrogant,prick,,Arrogant prick!,"Long time, widespread",
A1504,R_T1s94vLqI9GZPNL,Arrogant,Up themselves,,He's not half up himself is he,"Everywhere and often, still",
A1505,R_1rvtK3ogHOgklAW,Arrogant,stuck up prick,,,,
A1506,R_1CKfgEcc2LpLegt,Arrogant,To be up oneself,,The new manager is so up himself!,,
A1510,R_C3otpyEDH4bysaR,Arrogant,up themselves,,she's so up-herself,,
A1511,R_3z1WNu1ad36fySd,Arrogant,Up himself,,He's so up himself he can't see a good thing when it's right in front of him.,"Referring to people who are rude in a reserved, stand-offish way or constantly brag/boast about their belonging or achievements",
A1512,R_bwL7b6O5pA7Xdux,Arrogant,Fuckwit,,,,
A1513,R_eYbbsvWck28XKX7,Arrogant,Full of one's self,,That bloke's really full of himself,General conversation,
A1515,R_31zsqbbXEKN0sEC,Arrogant,tosser,,when he bahaves in that way he acts like a tosser,everywhere,relates to masterbation
A1518,R_WxShS0PfRk4gKbf,Arrogant,Broomstick up the ass,,That cunt has a broomstick up his ass,Workplace expression again. I work in an interesting place.,
A1520,R_1BP29w7LWEOOvu8,Arrogant,smart arse,,"What a smart arse, thinks his shit doesn't stink.",,
A1521,R_1joVksa9iiyFhOK,Arrogant,"tosser, toss-pot",,I hate listening to Geoff constantly big-noting himself. What a tosser!,In speech & print recently.,no
A1522,R_bBkXElAnTTvcJ3j,Arrogant,Toffee nose,,He's a real toffee nose,,
A1523,R_25yL6PJGU59U2fQ,Arrogant,Tall poppy,,He's got tall poppy syndrome,Various,No
A1524,R_1dg0Rwix3qboHBF,Arrogant,smart arse,,,,
A1525,R_oYK220ZnvPhhJm1,Arrogant,It is mostly from the Irish,,It is always about the pretentious usually British upper class,"I actually think the Irish word, ""taking the Mickey"" says more",
A1526,R_2Sw2gtt9GojAF5r,Arrogant,up himself,,The smug turd Morrison is up himself.,Internal voice.,
A1527,R_1GB52R299H3zSUS,Arrogant,more front than david jones,,,recently,
A1528,R_R90Do39JQK8HIbL,Arrogant,Figjam,,That dude thinks he's the figjam,,
A1529,R_85FmZp7LVugQ2VX,Arrogant,stuck up,,"i can't stand fiona, shes so stuck up",,
A1530,R_6ojWq04Bw4JfM9H,Arrogant,bloody know all,,,,
A1531,R_2fwdrCcQLV1kqOv,Arrogant,prick,,,,
A1532,R_1jJ1ldsws6zbHu6,Arrogant,Tosser,,,,
A1533,R_1lai3hHoleFwdwP,Arrogant,grease your arse and slide into the next one...,,You think you're too smart for this world; you should grease your arse and slide into the next one.,North Qld in the 70s,
A1534,R_2txnTTwCkiaO00R,Arrogant,Cocky.,,That person is very cocky.,,No.
A1536,R_2X1lcBCSDNEE0xv,Arrogant,Berk,,That's pertain I'd a total berk,Used in my family,
A1537,R_WrpeeatWX6Shn9f,Arrogant,Smart arse,,What a smart arse,Qld and NSW,Common use
A1538,R_3lM6cPsOH5DVtsP,Arrogant,Up themselves / stick up their arse / shit doesn't stink,,,At work - June,
A1541,R_1exbnQoMidWctHN,Arrogant,Up themselves,,He is so up himself,Frequently all through life covers all classes of arrogant poeple,
A1542,R_2sSV2rtjvymL0yY,Arrogant,pig headed,,The boss is so pig headed he can't see the forest for the trees,About some who is arrogant,in common useage
A1543,R_1dnlJ0ZhfB1MyKO,Arrogant,Up themselves,,,,
A1544,R_QgqKN3FMxxU9zzj,Arrogant,Up himself,,He's really up himself,1970s to now. All over east coast,
A1546,R_2YLXIovk24wcaC1,Arrogant,Up yourself,,,,
A1548,R_6mPQb8J6n5OfwOd,Arrogant,up themselves,,He's so far up himself he can't see daylight,"recently, between friends",
A1549,R_3eaSPvxmAGqqyFw,Arrogant,Cocky cunt,,Describing someone to close friends,The pub or between close friends,"""Cunt"" is used consistently as an adjective to emphasise your point good or bad."
A1550,R_3gMcgjFQjVC2fOF,Arrogant,Up yourself/ has tickets on themselves,,"?/ So good they bought tickets to see themselves, high value",,
A1551,R_1Crtb3citJbN2Ld,Arrogant,Stuck up; too big for their boots,,,,
A1555,R_3fcIykjfRg5AhIO,Arrogant,up him or herself,,He's up himself.,Since I was young growing up in Bendigo (regional area) - 1960' to present day. Still being used in present times.,
A1556,R_26kUSCv9RHm6DeP,Arrogant,thinks his shit doesn't stink,,,new zealand,
A1557,R_1fZNmpOc8g0v89r,Arrogant,Up himself,,,,
A1559,R_2XjGCSLX755Pxq7,Arrogant,So far up himself you can only see his boots,,,,
A1560,R_3kzFhvcO9xqMFzI,Arrogant,Up himself,,Hes so up himself,high school,
A1561,R_1H0qnWVrgGgOmWr,Arrogant,Up him/her/themself.,,Old mate's a bit up himself.,"All over the shop. Seems a lot of people are a bit up themselves, and have been for quite some time.",
A1562,R_1IMJT52f9ufjQGS,Arrogant,up him/her self,,"So and so thinks he's so much better than everyone else, He's up himself",Since my primary school days and everywhere since. Immortalised by Kath and Kim,
A1563,R_Y4f7ThwZR9ltCV3,Arrogant,Rude prick,,Who's that rude prick running the country,Anyone talking about Scott Morrison,It's absolutely true of Scott Morrison
A1564,R_3feD2y5H8IgkmIp,Arrogant,stuck-up prick,,,,
A1565,R_1laEIyMLO9HzSiM,Arrogant,up himself,,The prime minister is a bit up himself isn't he?,casual conversation,
A1567,R_3nl5hFjvJcL2bHT,Arrogant,Up him/herself,,,,
A1568,R_3dK8jix2nU5lO7Y,Arrogant,a right Bozo,,,,
A1569,R_2zkYha4mMlhzdrx,Arrogant,Up themselves,,That bloke was totally up himself,General conversation with friends,
A1570,R_eE8j2DQeR8XQagp,Arrogant,Up himself.,,The objector is so up himself he doesn't know if he's coming or going.,Political diminution,
A1572,R_3jTN3Y2lAkcY6Yq,Arrogant,Knob,,He's a real knob,Everywhere,
A1573,R_2qem2Zfv4XcE2e2,Arrogant,Tickets on him/herself,,She's acting like she has tickets on herself.,"In the case of someone snooty or snobby or someone who acts superior. Again, people over 40.","I'm not even totally sure what tickets these are, even though I myself use this term."
A1574,R_1KoIogW0Wv4kIM2,Arrogant,Pig,,What a pig,When seeing people act badly to others,
A1576,R_3dLhYz2pCvk012t,Arrogant,Up themselves,,That new guy at work is up himself,"Work, home, friends",
A1577,R_1gLugXMr3sAlPFJ,Arrogant,flash as a rat with a gold tooth,,the car salesman is as flash as a rat with a gold tooth,"fremantle, long ago",
A1578,R_1HnvbabHkdXogPE,Arrogant,Up himself,,Greg is so up himself he thinks he can walk on water,High school in the 1970s,
A1579,R_0SNBafqtvxIeD1D,Arrogant,up him/her self,,The sales person was up herself,Family,
A1580,R_BMvTPKCzTldt9El,Arrogant,Got tickets on himself,,That bloke's got tickets on himself,Everywhere,
A1581,R_2ZX5eIdQBtGMtqH,Arrogant,Up himself,,Hes up himself,Conversation,No
A1583,R_bHJjN1Ug7aKJuVP,Arrogant,prick,,what a prick,i use if to describe some politicians on tv,
A1584,R_2SeIZiHhDzx4eAk,Arrogant,Up himself,,He's up himself,Frequently,
A1585,R_3nSPja7TkjB25gB,Arrogant,Prick,,The boss is a prick,,
A1586,R_2tgR43F8fcfOVb9,Arrogant,Ugly mother,,,,
A1593,R_21h69ds9T2gtu95,Arrogant,up themself,,he's up himself,,
A1594,R_21FXccPXczAIWPL,Arrogant,Full of themselves,,He's a bit full of himself,Social conversations,
A1595,R_3KpGfOJL04ttbCF,Arrogant,two bob snob,,a farmer who is not really that big,describe the wife of a woman who married well above her social status,very comman usage in 1950s
A1597,R_xlbnZJZv3ChtlTz,Arrogant,Cocky,,She's getting cocky after all her success,,
A1598,R_268YCidWR6tD7ZA,Arrogant,Ankle,,He's an Ankle because he's lower than a cunt,Work in Canberra,Apparently a Sydney term
A1599,R_1JLbo2V2Gdx81M4,Arrogant,Stuck-up,,What a stuck-up moll she is! Just beause the family inherited old money...,"Generally by country rellies and friends, gossiping sbout the locals...","Often used by my late Mother-in-law, and usually followed by ""Probably thinks her shit doesn't stink either..."
A1600,R_21ocoynvxLCOG1l,Arrogant,Up themselves,,He is a bit up himself,In public,
A1601,R_3LhuxRmqlerXJ22,Arrogant,Sun shines out of their arse,,He must think the sun shines out of his arse,Informal conversations,
A1602,R_tXus6w1hFQQziUN,Arrogant,Up themselves,,They're up themselves,Around arrogant people,
A1603,R_1YbrJFWsXentUxb,Arrogant,Struth that bloke's right up himself.,,,This repeat question is too hard; i've had a lifetime of gradual osmosis.,
A1604,R_1ODEI4xaMOE2K0K,Arrogant,gammon c#nt,,he didn't have to be a gammon c#nt about it,This term is more widely used in Darwin and outskirts,gammon more generally means bullshit.to describe someone as gammon means they are full of shit
A1606,R_1mCREnK6nuCjOV2,Arrogant,Stuck up or Up him/herself,,That idiot is.....,Describing someone who is arrogant amongst peer groups.,
A1608,R_1OvDYT35Lc5xkB2,Arrogant,I can't think of one.,,,,
A1609,R_UAMRxaK5afFOdBD,Arrogant,Tickets,,That guys has tickets on himself,No,No
A1610,R_12GAecBT6dKm4cH,Arrogant,Up himself.,,Frank is so far up himself he needs a torch.,People say someone is up themselves all the time because Australians hate arrogance.,I think it is a stayer.
A1611,R_rlp8j51Ega1Dvi1,Arrogant,More front than Myer,,Did you see his presentation? He's got more front than Myers,Still in occasional use,
A1612,R_qCaPWpsfg0R9DlT,Arrogant,up themself/himself/herself,,he is really up himself,conversation with family and friends,
A1614,R_pMnjPtsSSUElV4Z,Arrogant,Smartarse,,That teacher's pet is such a smartarse,Groups of friends talking about someone else,Also used jokingly from one friend to another: you're such a smartarse!
A1615,R_1gNpgZINSDHkzdQ,Arrogant,stuck-up prick.,,What a stuck-up prick!,1970s and 1980s at work.,
A1617,R_p43gYFBngKnTFCx,Arrogant,Up themselves,,Scott Morrison is up himself,In everyday conversation,
A1619,R_2tFhZY2WCEzbm6I,Arrogant,wanker,,"""...such a wanker.""","Workplaces, bars, driving",
A1620,R_3PU07sfRWHaVgQ0,Arrogant,To have a stick up ones arse,,That new boss has a stick up his arse,Work,
A1622,R_cZaPBrcLf5nX5pn,Arrogant,Wanker,,"He didn't thank the waiter, what a wanker","Tv, conversation",Use it a lot
A1624,R_1OBmzHlPuSHFoel,Arrogant,Nob,,He's a nob,,
A1625,R_9RY5eek8tH9xtLP,Arrogant,Up himself,,He's so up himself,For male abd female,
A1627,R_2aUZfeN1scK3Pgm,Arrogant,up himself,,"Don't care if Kevin Rudd saved us from a recession, he's up himself.",Too often. Everywhere.,Often used to describe anyone better educated than 'me'n'me mates'.
