participantID,responseID,prompt,slang,meaning,exampleUsage,whenWhereUsed,additionalNotes
A2283,R_UJRbkg4jpxyq0et,Attractive Person,spive,,He is a bit of a spive,When someone comes in done up to the nines he is a bit of a spive,
A2577,R_3eb344kdSTMyC7U,Attractive Person,stunner,,she is a stunner,widely,
A2284,R_DFRWcfQhRiAg1G1,Attractive Person,Hot,,She's super hot,Melbourne,
A2442,R_2zvAHrz6RHzHscU,Attractive Person,Stunning,,She looks really stunning,In general conversations with friends,
A2443,R_1M06RJ6cjzxX8KF,Attractive Person,Spunk/y,,He's a real spunk,,
A2543,R_W9D7VI1p5KoQ3qV,Attractive Person,Ripper,,She's a ripper sort,,
A2219,R_2rqnCtSmNh4Iy1L,Attractive Person,Stunner,,She's a real stunner,"Describing an attractive person, more often a woman",
A2285,R_31BkP7cbeWlQR63,Attractive Person,Fugly,,Prefer not to,Used by others. Very rude.,I don't approve of this word.
A2509,R_3saEYhVr9EUjEy6,Attractive Person,Goos sort,,"Gee, she's a bit of a good sort.","Socially, tv",Also just 'sort'
A2240,R_vqvwpECleMs1YjL,Attractive Person,Spunk,,I met my friend's boyfriend last night. What a spunk!,Back in the 80's mostly when I was at school,
A2578,R_32K3yJPc88PrpkU,Attractive Person,Sheila,,She is a bonza sheila,Literature,My friends woukd not say that
A2183,R_2y1HFoNH1IMAOVu,Attractive Person,Budju,,Shazza (or Steve) is a total budju. I totally want to pash her/him behind the bike racks.,"All day, every day in school in Darwin!","We knew it was appropriated from some Aboriginal language (I honestly don't know which one; maybe Larrakia, Tiwi, Yolngu or even Warlpiri, or a pidgin??), we knew it meant ""something rude"" and as we got older, specifically female genitalia. We used it to describe a spunk; I don't remember it ever being used to denigrate or call someone a c*nt."
A2324,R_eL1ggnNEdE9Kojn,Attractive Person,"Shelia, trouble and strife",,I'm going home to the truoble and strife (wife),Everywhere when young,
A2347,R_1dbGwBV5uaQhK5I,Attractive Person,Stunner,,She's a real stunner,With friends,
A2579,R_3KMY0CQrKqVKcVn,Attractive Person,shieler,,she' a good looker that shieler,,
A2348,R_31i79uFTBGv6Ylz,Attractive Person,stunner,,"looking at a woman, she is a stunner",do not know,
A2286,R_1PZONxFDMjQXgAP,Attractive Person,Good looker,,He's a real good looker,Everywhere,
A2446,R_3I3qXuQUe28goNJ,Attractive Person,She's a looker!,,Used to be used frequently by older men.,"Used to hear it often growing up, in many walks of life, referring to","Women were actually flattered by it, not offended like they often are these days."
A2580,R_QbIjl1p4xJm1KQF,Attractive Person,Spunk,,,,
A2211,R_6nbVYtpCCwXiYN3,Attractive Person,Dressed up like a poofters pet peacock,,Somebody over dressed for an occasion,At the pub,
A2220,R_2aajgTTpjisLSpG,Attractive Person,"Ref back to shit hot, Bottler",,Obvious,50s,
A2448,R_1doh0z3qYcjJFG6,Attractive Person,stunner,,She was a real stunner.,1950s Brisbane to present.,Probably not ozzie originally.
A2161,R_UDr9tCBwvvttlKN,Attractive Person,real looker,,He's/she's a real looker,In general conversation,
A2416,R_2TuivBjA5lSxWwr,Attractive Person,a looker,,she's a real looker,long ago,
A2287,R_2VmssQCHrT8AlDc,Attractive Person,Grouse,,Grouse sheila,Not this phrase for some years,
A2288,R_2sTrGxZsmLL0UST,Attractive Person,"""I wouldn't kick her out of bed if she farted""",,(Usually said when someone hot walks past),"Canberra, mates",She's so good looking you'd forgive her if she did something unsavoury
A2516,R_111QEpQC85qxoAD,Attractive Person,spunk,,he/she is a total spunk,my generation. i know that it means something completely different now to most people (semen),
A2325,R_3HtaVklkvjdifDH,Attractive Person,Spiffy,,She's a bit spiffy.,Back in the '70's.,Not used much now.
A2417,R_Z2EZyHfZjZlWiNH,Attractive Person,A stunner,,That Sheila is a stunner,,
A2418,R_2EF9nFI0je84y70,Attractive Person,Spunk,,Spunk alert,Said by a gay colleague on seeing new staff members,Pres. derived from eng slang word for semen
A2450,R_2ztIN7DTxGOslSw,Attractive Person,a goodlooker,,,,
A1870,R_1LwFMAWilk1o0au,Attractive Person,Easy on the eye; good looker,,She /he is very easy on the eye.,Chilhood,
A2583,R_qP0hrUkrh27izDj,Attractive Person,spunk,,Chris Hemsworth is a bit of a spunk,More in my youth (in the 70s and 80s) than today,Very popular in the day but probably more teenspeak. Is losing out to 'hot' now.
A2419,R_ugNK4yovlJUC385,Attractive Person,Good looking rooster,,He's a good looking rooster,,
A2162,R_3Egr1sbhcKgigVP,Attractive Person,Spiff,,She looks spiff,Everywhere,No
A2221,R_33atunQGvIZX2lz,Attractive Person,"Spunk (noun), Spunky (adjective)",,That chick is spunky,Not these days,
A2351,R_2ZCWnsveTo5XSwB,Attractive Person,spunk,,"nawww Brad Pitt is a top spunk....yeah, a real spunk-rat",,
A2544,R_1MYVRD5WGCFDRvI,Attractive Person,A bit of all right,,,,
A2584,R_6PcRNXzD99fimxr,Attractive Person,Good looker,,Shes a good looker,Everywhere,
A2517,R_3F4NqegwyWsBAQu,Attractive Person,Stunner,,Kiev's sister Kylie is an absolute stunner.,Growing up in Brisbane suburbs,
A2291,R_QitP0w7Zj5PATbX,Attractive Person,Good looker,,She is a good looker,Camping with my mates,
A2518,R_2wNuIsUf6e2QEds,Attractive Person,Sheila,,Have a look at that sheila over there.,Usually while out at pubs or clubs.,
A2420,R_1DAcMvqsPZuu6lX,Attractive Person,"A bit of alright, a nice piece of trouble",,She/he's a bit of alright. A nice piece of trouble,My whole life,
A2143,R_2yfuS3kGf0DRVsk,Attractive Person,Looker,,She's a bit of a looker,? everyday life,
A2585,R_2Tzc3mwGgoiK7yu,Attractive Person,Beaut,,He's a beaut bloke,,
A2352,R_aWb60ZzBGiWtkYx,Attractive Person,A looker,,He's a looker,,
A2163,R_3IWV43SMP5Okvgi,Attractive Person,Nice looking chick,,I was attracted to my wife because she is a nice looking chick,Often used by my mates,Not really
A2326,R_z6ApwM0KQryMc01,Attractive Person,a good looker,,She's a good looker,General conversations.,No
A2353,R_27we1ERvVpAaqeB,Attractive Person,looker,,She's a looker.,,
A2125,R_1NEpDyUg5sbVtgG,Attractive Person,Galah,,Check out this galah in the red ute,,
A2223,R_us7uL4LaoPWNru9,Attractive Person,Sexy as fuck,,He's as sexy as fuck,Everywhere,
A2354,R_dmyVYmAnZeeua5z,Attractive Person,Drop dead gorgeous,,Jo Grigg sis drop dead gorgeous,"TV, general usage when younger when you saw someone particularly good looking",
A2117,R_yX9dpPRE4ePHOeJ,Attractive Person,Looker,,Wow he's such a looker!,Amongst friends when l was young,
A2586,R_2CKES6c47Vc9wca,Attractive Person,Beaut,,She's a real beaut sheila.,Weekly,
A2356,R_exJzeABLStgCtbz,Attractive Person,hornbag,,she/he's a real hornbag,usually after a few beers at the local,
A2186,R_Dr8iyEwp6KmwHpn,Attractive Person,"snack, spunky",,"he's a bit of a snack, a spunky babe","my kids, at the beach in my youth","my kids call people 'snacks' ironically, we used 'spunky' unironically"
A2519,R_2aL8kijiYmxzLex,Attractive Person,rooster or top sort,,He's a good looking rooster & she's a top sort,Growing up,No
A2589,R_OJ1RK1y7zIWECrL,Attractive Person,Looker,,He's/she's/they're a looker,,
A2357,R_XtzGMNvJR8ufYm5,Attractive Person,a looker,,,,
A2328,R_2WI8aKPFysFvhsI,Attractive Person,Good sort,,She's a good sort!,Australia,
A2590,R_1LpQyJe2uO7R1hK,Attractive Person,They're a bit of a looker,,She's a looker,General conversation,
A2128,R_enXFqxPj9EesGNH,Attractive Person,"Ripper Sheila, or top bloke",,"What a ripper Sheila she is, mate.","As young bucks we used it a lot at pubs, dances, etc.","Again, probably inappropriate to use now."
A2358,R_3sBtQ6rj8sCuyYi,Attractive Person,A bit of all right!,,She's a bit of all right!,,
A2359,R_2QrfgMptWgqhW11,Attractive Person,Spunk,,He's a spunk,As a teen,"My mum says in her day, it meant 'led in the pencil' (which meant sperm)"
A2454,R_8642RqT2GPxGTjr,Attractive Person,Shit hot,,She's shit hot,In a pub,
A2188,R_1ow44NGVMg0gDkm,Attractive Person,Eye candy,,She's latched on to some eye candy,Party,
A2255,R_VQZ8tCYY8i0NdBf,Attractive Person,Budju,,"Wow, he/she is a budju","Darwin, 1980s and 1990s","Pronounced ""boodjoo"". Top End NT word, probably based on yolngu matha, or Larrakia language"
A2592,R_2ZEQFEiHMCme0Lc,Attractive Person,Spunk,,She's a total spunk,My youth!!,Also means seminal fluid. Replaced by the American babe
A2256,R_1ouyaf8MhbBXrT0,Attractive Person,"Hunk (male), hottie (either gender)",,Did you see that hunk behind the bar giving that hottie the come on?,In conversation at a pub,
A2114,R_bsziovvgv0fIj7z,Attractive Person,Good sort,,Mate that Sarah's a good sort,Australia wide,
A2115,R_3EiNWXl9odA6cWb,Attractive Person,Spunk or spunky,,Look at that spunk over there! You look spunky!,Among friends referring to good looks or being nicely dressed!,
A2361,R_10HOQwVvB8sHXsh,Attractive Person,Spunk,,Common description,,
A2362,R_3GpSBuw52UWhhS9,Attractive Person,Easy on the eyes,,"Woh, they're a bit easy on the eyes.",Many many friends family and myself have used it.,No
A2520,R_2uEESMsLkUSmpGR,Attractive Person,"Honey, glamour, stud",,S/he's a real.....,,
A2595,R_1Dr1i71hSnL3Cxt,Attractive Person,"Spunk, good looking sheila,",,She was a spunk when she was younger,Everywhere growing up,No
A1872,R_22J69HkkWo5NQHg,Attractive Person,hot,,That guy is hot as,"school, shops, mates",
A2596,R_2WwzHfMvGScNusA,Attractive Person,stunner,,That person is a stunner,when talking about attractive people or even a good result,
A2597,R_2VlGxQ2k4DV8Mou,Attractive Person,Humdinger,,She's a real humdinger - wish I could look like her.,School in 1950s,
A2224,R_refrNybVkQpuRwZ,Attractive Person,"Hottie, spunk",,She's a bit of a hottie. He's a bit of a spunk.,Growing up we used them all the time.,
A2456,R_3DvxskfZwnIslzz,Attractive Person,Looker,,He/she is a bit of a looker,,
A2144,R_TdAJCYNYPdBA0O5,Attractive Person,"Hot, babe, stunner, doog, looker,",,Check out the stunner in the red dress,Everywhere,
A2457,R_3RmXcJnlp8THqB9,Attractive Person,"Bikkies in bed, park his boots",,He can eat bikkies/park his boots in/under my bed any day,Everywhere,
A2421,R_26bVFabFPlggsOM,Attractive Person,A good sort,,She's a good sort.,"My mother used it for men and women, mostly women",
A2366,R_rp6X1t2av4FoIYF,Attractive Person,Spunk,,He's a bit of a spunk,I think this is dated but very popular in my youth,
A2545,R_1Ej7zrT5GiBmoIh,Attractive Person,sort,,she is a sort,,
A2131,R_1kSUKiX8mlGSZcw,Attractive Person,caulker,,She is a real caulker,"can't remember, probably sixty years ago",usually applies to a female
A2367,R_29c9Pe3VSmuZHZG,Attractive Person,"spunk, good sort",,"He's a spunk, she's a good sort","1970s, 1950s respectively",
A2227,R_1NnrpUrctqzILO3,Attractive Person,Looker,,He's a bit of a looker.,Parents / baby boomers,
A2189,R_u1XNf2JksKZA3Lj,Attractive Person,"Hunk of spunk, or just spunk",,He is a real spunk,"Mainly older folks, or jokingly, like kath and kim",
A2228,R_2WCIIJLkfmJiom9,Attractive Person,Good looker,,She's a good looker,Not for a while,
A2368,R_11ctdCkC5VnIGCY,Attractive Person,easy on the eyes,,Get a go at her/him very easy on the eyes.,talking with freinds recently over a couple of beers and it was used in conversation about a particular person.,no
A2598,R_2t3vj32qofxlGqT,Attractive Person,Stunner,,She is a stunner,At work,
A2599,R_3GkxJyb4hPzqWjq,Attractive Person,beaut,,she's a beaut sort,Since 1940s,
A2461,R_1MLf4Vf7QWqIbcU,Attractive Person,She's a ten,,,,
A2602,R_sNAnSFHASPxiEBX,Attractive Person,Good sort or spunk,,"I reckon that Sam Armitage is a pretty good sort, a real spunk if you ask me",Friends before covid,I dare not use these words in front of the wife unless it is about her
A2169,R_6ihBCnFjdhXnTJn,Attractive Person,Sort,,He/she is about of a sort,,
A2603,R_3FXMxhycmvkwgLF,Attractive Person,Hot,,Tjat guy is sooo hot.,"In adult company, generally of the same gender.",
A2604,R_1lsLRdFLVEtGLjB,Attractive Person,Mint,,Oh they're mint!,"Mainly younger australians, used alot in highschool but usually hear this word alot used by by football boys.",
A2522,R_1kHuhj38opkIrYo,Attractive Person,Spunk,,Brett Sutton is a spunk!,A long time ago in secondary school,
A2133,R_3oKQtyc8c9UfE4H,Attractive Person,Beaut,,,,
A2463,R_yJV4pz3mj9ZFrbP,Attractive Person,Alright. Easy on the eye,,He/she's alright.  He's easy on the eye.,Both recently,
A2464,R_3UGshHm0dMSV0U9,Attractive Person,Spunky,,,,
A2548,R_20SWeYumg5Qon97,Attractive Person,Looker,,She's a looker,"Clubs, parties",
A2373,R_1ClvbBakJNW35aM,Attractive Person,spunk?,,She is a spunk,Childhood,
A2606,R_3rHwlmsHCPhXr8A,Attractive Person,Spunkrat,,That new girl's a real spunkrat,Among my son's generation more than mine.,"My generation used ""dish"" instead."
A2229,R_1joYlKDBdx2I7Ma,Attractive Person,Looker,,,,
A1879,R_2ri99o50wpDDFUc,Attractive Person,beaut,,she's/hes a beaut,when someone is talking about the attractiveness of someone else,
A2607,R_3PAEiEL6M7ddgZJ,Attractive Person,Eye candy,,Here's some eye candy,,
A2524,R_1CrMmgKWKhqDwRp,Attractive Person,spunk,,He is so tall & a real spunk,Many years since hearing this term,
A2243,R_274ey5XhZbWEUUo,Attractive Person,looker,,she's a bit of a looker,,
A2465,R_3khShJoFNv6dCyw,Attractive Person,grouse,,She is a grouse looking chick,Street,
A2549,R_sRQclyIvz3eqwNz,Attractive Person,good lookin rooster,,well that fella is a good lookin rooster,,
A2423,R_pmU1LiWUDV8Ltuh,Attractive Person,Looker. Fox. Hottie. Spunk.,,She's a bit of a looker (mostly used about women). She's a fox (women). He's a hottie (men). He's a spunk (men).,"Looker tends to be used by boomers. Fox, hottie and spunk by younger generations",
A2526,R_2D81k9r16HDRpxz,Attractive Person,hot,,She is a hot chick,,
A2608,R_3lrzACWu9awsay6,Attractive Person,Spunk,,'He's a spunk.',Occasionally hear it on radio but only from older broadcasters. Was used frequently in my youth.,
A2424,R_2TnG2lewWnTKrg9,Attractive Person,spunk,,he's a spunk,in the 1980s,
A1882,R_1NfRtxLXM1Py6GF,Attractive Person,looker,,,,
A1883,R_3hrTAZMAl2HBbXo,Attractive Person,Hot,,He/she is as hot as.,Describing how good looking someone is,A more modern term
A2212,R_3fjW6cMzx35G17p,Attractive Person,A bit of all right,,He's a bit of all right,,
A2510,R_vBNsJd6XywiPD9v,Attractive Person,Bit of al' right or he/she can put their boots under my bed anytime,,Ooh he's a bit of alright,My grandmother used it all the time,I use it all the time
A1884,R_5tm4zFYaBiRzLqN,Attractive Person,Good sort,,She's a good sort,Current day many places,
A2426,R_z0hH25MSVIqaXa9,Attractive Person,Beautiful Sheila! Good bloke!,,A/A,At the RSL.,
A2427,R_pztzGoHIxW47AMV,Attractive Person,A bit of alright.,,That girl over there is a bit of alright.,Old expression from my youth!,No
A1885,R_3CB2s8r21lHvbbh,Attractive Person,Good sort,,He/she is a really good sort,at home growing up,i only ever heard it in reference to females
A2194,R_3EikiWtBRnhcqNU,Attractive Person,a bit of a spunk,,,"not heard recently, remember from my school days",
A2468,R_A0Y4ZjnQqXb4eY1,Attractive Person,Drop dead,,Shes bloody drop dead (georgious),About a monthg ago in the pub by a Mareeba bloke about Avril (and he is right).,It is feminine.
A2230,R_1Facde1oFc4WbbV,Attractive Person,A bit of alright.,,"Your new boyfriend's a bit of alright, isn't he?",,
A2527,R_1ClMRhGQJZ4JsW9,Attractive Person,He's a good sort,,Done,In my circle,No
A2470,R_42WkbICkGhwVylX,Attractive Person,Bonza sheila,,,,
A2609,R_3ikazaQXpigIILK,Attractive Person,Good sort,,She's a good sort,"As a child, on TV and older brothers of my friends",
A2610,R_ujGiNIlobLchhJL,Attractive Person,Top bird,,She is a top bird,Work,
A2272,R_1LwLVYdRkGGNVje,Attractive Person,babe,,"wow, what a babe","everywhere, all the time","initially used for women, ive used it and seen my friends use it for anyone/any gender"
A2428,R_R7YPLTLzYYipVSx,Attractive Person,A good sort.,,"She's a good sort, gorgeous looking.",,
A2378,R_24pK7aJLpbBmFmK,Attractive Person,He/she's a real looker.,,See above,,
A2612,R_3DwF8fJrREN1LIA,Attractive Person,A bit of alright,,"Wow, look at him! He's a bit of alright!","In conversation, watching tv",
A2147,R_31phAoy01VLMQxY,Attractive Person,Park their shoes under my bed anytime,,What a spunk he can park his shoes under my bed anytime,Since the 1970s,
A2529,R_BYy9nTREKn0eBI5,Attractive Person,A beaut,,He's a beaut at pullin' the sheilas She's a bloody beaut lookin bird,"1960s Melbourne, Sydney and Brisbane",
A2471,R_1LvtuXr5N7ACSXc,Attractive Person,Cracker,,She;s a cracker,In my misspent youth,
A2614,R_3pll2JrCEMtknKs,Attractive Person,Hottie,,He's a hottie,Locally,
A2472,R_OvCg7gj6oyI0lvr,Attractive Person,Hottie,,Chris Hemsworth is a hottie,"90s-now Perth, Darwin, Margaret River",
A2615,R_1jpQIbuhWYJW7XM,Attractive Person,Fine,,don't they look mighty fine,,
A2616,R_VPA7G0oeBHwSsfL,Attractive Person,Bonza,,She's a bonza,,
A2473,R_2wGjOyFC5gnq0Qq,Attractive Person,Honey,,He was a real honey,Recently among younger people than me,
A2617,R_2qqT96QBfMeGuq6,Attractive Person,Stunner,,She's a stunner,By family and in the community,
A2618,R_2YyOlhmssBmx0ea,Attractive Person,beaut,,she's a beaut,often about both people and objects,no
A2232,R_3eeHpC9ncMUxW3h,Attractive Person,A hottie,,I saw a hottie at the gym.,Informal conversations with female friends,I feel like it's probably a very middle aged expression!
A2174,R_0VBIfjjSFv8Jebn,Attractive Person,Spunk,,What a spunk,In the schoolyard and in Australian made dramas and comedy,
A2619,R_11Z1ZYMW9MahoAX,Attractive Person,spunk,,She's a spunk.,I've heard it pretty much everywhere I have been.,
A2381,R_24eBL97x1tIUWYr,Attractive Person,Spunk,,He/she's a real spunk,Haven't heard it used recently,Probably not used much by the younger generations
A2274,R_2QuFSpSKHn1vYBD,Attractive Person,honey,,she's a bit of a honey,,
A2429,R_3KZmB8jMsnE9o3E,Attractive Person,"Not exactly ""correct"" and more SEXIST expression than a ""pleasantly attractive word""......Legs up to her arse!           arse",,"Just as a statement: ""Wow, she has legs up to her arse""!","Once again post Rugby match when I was not supposed to be within earshot. No, the blokes didn't say this in front of, with or around girls, but it filtered through, out some way. I had x2 brothers:1 older and x1 younger and both played footy, certainly I would have got it translated by them!",
A2196,R_cC4P29NM7ilfq2R,Attractive Person,Easy on the eye,,He was very easy on the eye,Everywhere,No
A2430,R_0P7lVZFE33NXVoB,Attractive Person,His a handsome rooster,,Brett Sutton is a handsome rooster,2021 discussing Brett Sutton's looks with my partner,"I only use it in a non-sexual context, just acknowledge good looks"
A2620,R_2YhPbEuCkZ7csRC,Attractive Person,"Hot - adjective, a hottie",,What a hottie! She is so hot,By young people,
A2310,R_vxgxWW4olfPfpAZ,Attractive Person,Dazzler,,"Wow, she's a dazzler",In conversation,"Short for ""bobby dazzler"""
A2475,R_2XnypOe4t0gQiQX,Attractive Person,She/ he's a bit of all right; a bottler; easy on the eyes,,,Not for a long time. By older people over 40 years ago mostly.,No
A2621,R_TwtLSr1vXXwaDdv,Attractive Person,Stunner,,She's a stunner,Victoria,
A2477,R_ugIw8MtxvyaF1FD,Attractive Person,Drop dead gorgeous,,His new girlfriend is drop dead gorgeous.,Everywhere,
A4404,R_2dGEVHStNX9w9N3,Attractive Person,Rooster,,'He's a bit of a rooster',When referring to a bloke who's got it going for him,Maybe more of a hetero term!
A2383,R_3OkRlCvzL7R3rOv,Attractive Person,That top shelf (guy / girl),,,,
A2148,R_ZsYTiMqlxn73XdD,Attractive Person,Hottie,,He is a hottie,"With friends, on tv",
A2478,R_12KlvDoklv4GM3z,Attractive Person,sheila,,,,
A2551,R_3D8gWfTnC5gMX3J,Attractive Person,Looker,,He/she's a looker,Dunno,
A2118,R_3oHqeHRbmML76xT,Attractive Person,I'd let him/her put their boots under my bed,,,,
A2481,R_1QuXoENgZzvgNeq,Attractive Person,Bit of an alright,,Hes a bit of an alright,,
A2482,R_12PC6ucah74YpHk,Attractive Person,Drop dead gorgeous,,,,
A2623,R_rrMeMpVL5PaNwad,Attractive Person,A looker,,Sam's girl is a bit of a looker eh,,
A2175,R_3knyKDcNVmoNOdU,Attractive Person,Spunk,,,,
A2624,R_324Nf4OUzcpdM2v,Attractive Person,She's a looker,,She's a looker,An occassional expression when describing someone goodlooking that would be used in casual conversation,
A2625,R_8dEZ16DaUwTWH8R,Attractive Person,Spunk,,What a spunk!,Mostly used for men but sometimes women,Big in the 70's when I was a teenager
A2483,R_21bv5Yc1iyPIl4x,Attractive Person,Hot,,He's a hot guy,"Myself, my daughters",Not sure if slang
A2386,R_2VyfXYBwd6P7eoa,Attractive Person,sight for sore eyes,,you're a sight for sore eyes,conversation,
A2553,R_3HZwtWWmw4gqG1S,Attractive Person,Top sheila,,She's a top sheila,Used to refer to an attractive and appealing woman,
A2554,R_2TFzfUvG4qhFoIH,Attractive Person,easy on the eye,,That surfer is easy on the eye,amongst slightly older generation,
A1890,R_27B94mZ4unwqjk1,Attractive Person,pretty,,She is pretty,Nowhere,No
A2134,R_zd3n0TNwfcSDfnX,Attractive Person,A bit of alright,,She is a bit of alright.,All my life,
A2486,R_3Ra0eHY0OgeQ748,Attractive Person,spunk,,he's a real spunk,,
A2626,R_R3jXfoOXlSqkMYF,Attractive Person,Humdinger,,She was a little humdinger,My brothers used the word and I borrowed it.,I think it might originally be American slang.
A2135,R_AgMVTxjh9w5z4id,Attractive Person,A looker/knockout,,He/she's a real looker/knockout...,In 1970s by friends,
A1891,R_3PBiW16YkDmkKxB,Attractive Person,stunner,,mate she's a stunner,,
A2627,R_2tmtSKX1kNCErjc,Attractive Person,Talent,,Well there's a lot of talent about at the pub tonight,,
A1897,R_1pQWBJ5uKl586Ze,Attractive Person,eye candy,,,,
A1899,R_3Pv4IUiRTNpEfbj,Attractive Person,Bloody Beauty,,Person 1: Look at that chick! Person 2: She's a bloody beauty,Everywhere,Can also be used to describe objects (often cars)
A1901,R_1hSWTs24y3xliWW,Attractive Person,Cute,,She's cute,"at school, with friends",
A1902,R_1onFdShUHMk4G8P,Attractive Person,sheila,,shes a good lookin sheila,,
A1904,R_2YlAPADnLCgxMrP,Attractive Person,beauty,,oh he/she/they are a beauty,"when someone is talking to their friends about someone they've seen, and they might point or nudge their head in thte direction of the person in question","it can be used when talking about an animal, house, shed, piece of land, boat, etc"
A1905,R_30iehHdMmQZ06nw,Attractive Person,good sort,,Look at the good sort over there.,"Brisbane, Sydney, Perth 1950s - 1970s",
A2487,R_2tLFWJXOVkmWXn6,Attractive Person,cracker,,she's a cracker girl,now becoming less used,
A1906,R_31MLlaVPbtrwgYD,Attractive Person,smokin,,shes smokin!,family/tv,
A2390,R_3KSY0PUDnQaTme5,Attractive Person,bit of alright,,Shes a bit of alright,family and friends,
A2329,R_BSsSq3F3ukxsuSR,Attractive Person,Cracker,,She's a bit of a cracker/orright,In the bush,
A2151,R_1N3PLzI2X9WfJcl,Attractive Person,"'stunner', or 'out of the box, 'drooly'",,,,
A2246,R_3jeZtIS44NTYAR6,Attractive Person,Spunk,,Whao... what a SPUNK!!,growing up in the 80's at high school and as a laugh with friends my own age now,"it has a sense of innocence, not sexual, more appreciation and awe of someone"
A2488,R_419svZgCCXJx3ix,Attractive Person,a bit of alright,,"Wow, he/she is a bit of alright","general conversation over many years, including present",
A1908,R_z8qQ8AOplPHYmNb,Attractive Person,Spunk,,,,
A2116,R_T8igUQnRBdtAZb3,Attractive Person,A spunk,,He's a spunk,Kids,Word in my teens never used now
A2392,R_277DmNOsE2i2Q2j,Attractive Person,Spunk,,He's a bit of a spunk,Fairly recently,Has a very different meaning in British English...
A2233,R_3Euxu4IjTGL3lyp,Attractive Person,Belter,,She's a belter - a deadset cracking sort!,All the time among younger generations,
A1909,R_ONiLJDZyRPt8oj7,Attractive Person,eye candy,,He's/She's a nice bit of eye candy,Social conversation with friends,"Nothing about this expression. 'Hunk' is another good one, specifically for males"
A2632,R_1ooTl4zXUSXxS7j,Attractive Person,A bit of alright.,,She was a bit of alright.,Media - a while ago.,
A2531,R_1P6kvri7LNYTcBP,Attractive Person,Stunner,,The girl at the party we a stunner,,
A2489,R_1kOF0uFBuXuezrW,Attractive Person,Rootable,,Lucy is totally rootable,An old Aussie show?,Probably not ok to say this nowadays
A2200,R_2e2QKgx8ux3IGEz,Attractive Person,"stunner deal, spunk",,What a stunner deal. He's a spunk.,My best mate's mum always calls attractive men spunks. Stunner deal is in reference to a Hungry Jacks advertisement I think,
A2213,R_2YhzTkkShyzG8xg,Attractive Person,Spunky,,He is a spunk/she's spunky,Typically used by my mother and people of her demographic (over 50s),
A2314,R_2ZP5V2G3XdDrPSe,Attractive Person,Shes a looker.,,"Keep Shirley, shes a looker.","Family, friends age range around 40-55.",
A2431,R_3CDkh4fgV3nFVRi,Attractive Person,Hot,,Those two are the hottest in the grade by far,My whole life since being a teenager,Not sure it's unique to Aus
A1912,R_2962341SIJYEfZY,Attractive Person,Hot,,,,
A1913,R_3s5l9f7r3GHEZ1h,Attractive Person,Spunk,,"Oh, what a spunk",Not as frequently in the past decade but loads during the 80s and 90s,
A2136,R_3g4TDu1O1cRWrG4,Attractive Person,Good lookin Sheila.,,,,
A2491,R_3jTnJUGuFPwKx5l,Attractive Person,"Stunner / ""stunna""",,"Mate, she's an absolute stunna","All over, working class",Saying it in English with any other accent sounds fucking ridiculous
A2633,R_1gzGAOBFs5AXWA5,Attractive Person,good sort,,She's a good sort,Men discussing women,
A2492,R_2Y9WdHhJQuxAq3a,Attractive Person,Shithot,,She looks Shithot,Beaches and pubs,No
A2532,R_3Mtc7rN2smwafLk,Attractive Person,Goodlooker,,She's a goodlooker that one.,,
A2234,R_3kuC6EyL0bpODjz,Attractive Person,looker,,he's a bit of a looker,,
A2432,R_2fwafRILJXqCqcv,Attractive Person,Good-looker,,The newsreader is a real good-looker,? When? - at home,No
A2263,R_3qJvzrsKBhaNCdE,Attractive Person,Spunk,,He's a real spunk,When admiring someone's looks,
A1915,R_0TiM60lVx83mdsR,Attractive Person,A catch or a looker,,He's quite a catch! She's a looker!,in general use facebook etc,
A1917,R_30u9n4v1TNaC91Q,Attractive Person,looker/hunk,,She's a bit of a looker. He's a bit of a hunk.,socillay,
A2493,R_3gbQKnXiveqZdv3,Attractive Person,stunner,,she's a stunner,"social situations, work place banter",
A2316,R_oYPXQuIYGtl4loZ,Attractive Person,Hunk,,He's a hunk of alright,,
A1919,R_1IvbXmX1wT7fdLq,Attractive Person,Good sort,,He's a good sort,Usually around pubs,
A1920,R_3HHrcaqh0S4n273,Attractive Person,spunk,,Oh wow isn't he a spunk?,Not recently but was used by my generation in describing good looking men,
A2214,R_dmnW60miiC8gZIl,Attractive Person,Looker,,He married a real looker,Very rarely hear it,No
A2496,R_3dKCXOBtRJMtQut,Attractive Person,good sort,,Did you see that good sort crossing the road.,School in the early 60s,abbreviated sortie as a term of endearment
A2555,R_ugdGEP181WcPFf3,Attractive Person,good sort,,That sheila is a real good sort,common 1950s-60s when I was growing up. Usually men referring to women,
A2275,R_3ekMo9fpMrbuX5s,Attractive Person,alright,,He's a bit of alright,,
A2178,R_2sbgBrOX1fq6eay,Attractive Person,stunner,,what a stunner,conversation,
A2235,R_1hQBUra6CraJ7u3,Attractive Person,looker,,Jane is a real looker,,
A1923,R_Wq84bunUZ3q8KD7,Attractive Person,goodoh,,she was pretty goodoh,,
A1924,R_1j8oVmo8IlDPxz9,Attractive Person,Beaut,,,,
A1925,R_p5AzBx6V7uLLT6F,Attractive Person,Ace,,That bird's ace.,"Palace Hotel, Kalgoorlie",
A2639,R_25vJDRl6gqN6GfA,Attractive Person,Bit of a stunner.,,"Describing a female, by a male - she's a bit of a stunner.",,
